"source_row_number","relationship_id","predecessor_id","successor_id","relationship_type","predecessor_status","successor_status","predecessor_type","successor_type","scheduling_mode","lag_hours","lag_calendar_setting","lag_calendar_key","predecessor_calendar","predecessor_endpoint","successor_endpoint","predecessor_endpoint_field","successor_endpoint_field","predecessor_hours_per_day","free_float_hours","free_float","classification","reason_code"
"14495","8606625","2608-EBA_PAA_8.0 (draft).xer.4602702","2608-EBA_PAA_8.0 (draft).xer.4785168","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","24/11/2026 5:00:00 pm","9/12/2026 8:00:00 am","reend_date","restart_date","8","80","10","Calculated","CalculatedRemainingRelationship"
"14496","8606626","2608-EBA_PAA_8.0 (draft).xer.4602709","2608-EBA_PAA_8.0 (draft).xer.4785168","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","30/11/2026 5:00:00 pm","9/12/2026 8:00:00 am","reend_date","restart_date","8","48","6","Calculated","CalculatedRemainingRelationship"
"14497","8606628","2608-EBA_PAA_8.0 (draft).xer.4602715","2608-EBA_PAA_8.0 (draft).xer.4785168","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","1/12/2026 5:00:00 pm","9/12/2026 8:00:00 am","reend_date","restart_date","8","40","5","Calculated","CalculatedRemainingRelationship"
"14498","8606629","2608-EBA_PAA_8.0 (draft).xer.4592390","2608-EBA_PAA_8.0 (draft).xer.4785168","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","8/12/2026 5:00:00 pm","9/12/2026 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"14499","8606630","2608-EBA_PAA_8.0 (draft).xer.4592391","2608-EBA_PAA_8.0 (draft).xer.4785168","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","8/12/2026 5:00:00 pm","9/12/2026 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"14500","8606631","2608-EBA_PAA_8.0 (draft).xer.4785169","2608-EBA_PAA_8.0 (draft).xer.4643920","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","18/03/2027 5:00:00 pm","14/04/2027 5:00:00 pm","reend_date","reend_date","8","136","17","Calculated","CalculatedRemainingRelationship"
"14501","8606632","2608-EBA_PAA_8.0 (draft).xer.4602702","2608-EBA_PAA_8.0 (draft).xer.4785170","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","24/11/2026 5:00:00 pm","25/11/2026 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"14502","8606633","2608-EBA_PAA_8.0 (draft).xer.4592388","2608-EBA_PAA_8.0 (draft).xer.4785170","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","24/11/2026 5:00:00 pm","25/11/2026 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"14503","8606636","2608-EBA_PAA_8.0 (draft).xer.4592458","2608-EBA_PAA_8.0 (draft).xer.4785170","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","14/10/2026 5:00:00 pm","25/11/2026 8:00:00 am","reend_date","restart_date","8","224","28","Calculated","CalculatedRemainingRelationship"
"14504","8606637","2608-EBA_PAA_8.0 (draft).xer.4592384","2608-EBA_PAA_8.0 (draft).xer.4785170","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","25/09/2026 5:00:00 pm","25/11/2026 8:00:00 am","reend_date","restart_date","8","328","41","Calculated","CalculatedRemainingRelationship"
"14505","8606642","2608-EBA_PAA_8.0 (draft).xer.4592383","2608-EBA_PAA_8.0 (draft).xer.4785170","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","4/11/2026 5:00:00 pm","25/11/2026 8:00:00 am","reend_date","restart_date","8","112","14","Calculated","CalculatedRemainingRelationship"
"14506","8606643","2608-EBA_PAA_8.0 (draft).xer.4592455","2608-EBA_PAA_8.0 (draft).xer.4785170","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","4/11/2026 5:00:00 pm","25/11/2026 8:00:00 am","reend_date","restart_date","8","112","14","Calculated","CalculatedRemainingRelationship"
"14507","8606644","2608-EBA_PAA_8.0 (draft).xer.3203937","2608-EBA_PAA_8.0 (draft).xer.4785170","PR_FS","TK_ACTIVE","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.2391","2/10/2026 5:00:00 pm","25/11/2026 8:00:00 am","reend_date","restart_date","8","232","29","Calculated","CalculatedRemainingRelationship"
"14508","8606645","2608-EBA_PAA_8.0 (draft).xer.4592430","2608-EBA_PAA_8.0 (draft).xer.4785170","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","23/10/2026 5:00:00 pm","25/11/2026 8:00:00 am","reend_date","restart_date","8","168","21","Calculated","CalculatedRemainingRelationship"
"14509","8606646","2608-EBA_PAA_8.0 (draft).xer.4582219","2608-EBA_PAA_8.0 (draft).xer.4785170","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","29/09/2026 5:00:00 pm","25/11/2026 8:00:00 am","reend_date","restart_date","8","312","39","Calculated","CalculatedRemainingRelationship"
"14510","8606647","2608-EBA_PAA_8.0 (draft).xer.4785170","2608-EBA_PAA_8.0 (draft).xer.4785171","PR_SS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","25/11/2026 8:00:00 am","25/11/2026 8:00:00 am","restart_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"14511","8606648","2608-EBA_PAA_8.0 (draft).xer.4785170","2608-EBA_PAA_8.0 (draft).xer.4785172","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","8/12/2026 5:00:00 pm","9/12/2026 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"14512","8606649","2608-EBA_PAA_8.0 (draft).xer.4785172","2608-EBA_PAA_8.0 (draft).xer.4643920","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","15/12/2026 5:00:00 pm","14/04/2027 5:00:00 pm","reend_date","reend_date","8","576","72","Calculated","CalculatedRemainingRelationship"
"14513","8606650","2608-EBA_PAA_8.0 (draft).xer.4785170","2608-EBA_PAA_8.0 (draft).xer.4643920","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","8/12/2026 5:00:00 pm","14/04/2027 5:00:00 pm","reend_date","reend_date","8","616","77","Calculated","CalculatedRemainingRelationship"
"14514","8606651","2608-EBA_PAA_8.0 (draft).xer.4785171","2608-EBA_PAA_8.0 (draft).xer.4785172","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","8/12/2026 5:00:00 pm","9/12/2026 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"14515","8606652","2608-EBA_PAA_8.0 (draft).xer.4785171","2608-EBA_PAA_8.0 (draft).xer.4643920","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","8/12/2026 5:00:00 pm","14/04/2027 5:00:00 pm","reend_date","reend_date","8","616","77","Calculated","CalculatedRemainingRelationship"
"14516","8606653","2608-EBA_PAA_8.0 (draft).xer.3203938","2608-EBA_PAA_8.0 (draft).xer.3203937","PR_FS","TK_COMPLETE","TK_ACTIVE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"14517","8606654","2608-EBA_PAA_8.0 (draft).xer.4643920","2608-EBA_PAA_8.0 (draft).xer.2257923","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_FinMile","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","14/04/2027 5:00:00 pm","15/04/2027 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"14518","8606655","2608-EBA_PAA_8.0 (draft).xer.4036048","2608-EBA_PAA_8.0 (draft).xer.4785173","PR_SS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"14519","8606656","2608-EBA_PAA_8.0 (draft).xer.4643920","2608-EBA_PAA_8.0 (draft).xer.2257922","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_FinMile","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","14/04/2027 5:00:00 pm","27/04/2027 8:00:00 am","reend_date","restart_date","8","56","7","Calculated","CalculatedRemainingRelationship"
"14520","8606657","2608-EBA_PAA_8.0 (draft).xer.4643920","2608-EBA_PAA_8.0 (draft).xer.4581593","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_FinMile","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","14/04/2027 5:00:00 pm","15/04/2027 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"14521","8606658","2608-EBA_PAA_8.0 (draft).xer.4643920","2608-EBA_PAA_8.0 (draft).xer.4602758","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_FinMile","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","14/04/2027 5:00:00 pm","15/04/2027 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"14522","8606659","2608-EBA_PAA_8.0 (draft).xer.4643920","2608-EBA_PAA_8.0 (draft).xer.4602759","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_FinMile","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","14/04/2027 5:00:00 pm","13/05/2027 8:00:00 am","reend_date","restart_date","8","152","19","Calculated","CalculatedRemainingRelationship"
"14523","8606663","2608-EBA_PAA_8.0 (draft).xer.2906611","2608-EBA_PAA_8.0 (draft).xer.3779995","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"14524","8606664","2608-EBA_PAA_8.0 (draft).xer.3779995","2608-EBA_PAA_8.0 (draft).xer.2914264","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"14525","8606671","2608-EBA_PAA_8.0 (draft).xer.1620049","2608-EBA_PAA_8.0 (draft).xer.4427962","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.6679","1/10/2026 5:00:00 pm","23/11/2026 5:00:00 pm","reend_date","reend_date","8","288","36","Calculated","CalculatedRemainingRelationship"
"14526","8606673","2608-EBA_PAA_8.0 (draft).xer.1620049","2608-EBA_PAA_8.0 (draft).xer.1619683","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.6679","1/10/2026 5:00:00 pm","8/12/2026 5:00:00 pm","reend_date","reend_date","8","376","47","Calculated","CalculatedRemainingRelationship"
"14527","8606674","2608-EBA_PAA_8.0 (draft).xer.1620049","2608-EBA_PAA_8.0 (draft).xer.1620389","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.6679","1/10/2026 5:00:00 pm","9/11/2026 5:00:00 pm","reend_date","reend_date","8","208","26","Calculated","CalculatedRemainingRelationship"
"14528","8606676","2608-EBA_PAA_8.0 (draft).xer.1615892","2608-EBA_PAA_8.0 (draft).xer.4602724","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"14529","8606678","2608-EBA_PAA_8.0 (draft).xer.3128315","2608-EBA_PAA_8.0 (draft).xer.3128318","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.6678",,,"","",,,"","Historical","HistoricalSuccessor"
"14530","8606679","2608-EBA_PAA_8.0 (draft).xer.4428766","2608-EBA_PAA_8.0 (draft).xer.1620123","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.2391","20/10/2026 5:00:00 pm","5/11/2026 8:00:00 am","reend_date","restart_date","8","64","8","Calculated","CalculatedRemainingRelationship"
"14531","8606681","2608-EBA_PAA_8.0 (draft).xer.1617823","2608-EBA_PAA_8.0 (draft).xer.3044298","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14532","8606682","2608-EBA_PAA_8.0 (draft).xer.4643920","2608-EBA_PAA_8.0 (draft).xer.3044299","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14533","8606683","2608-EBA_PAA_8.0 (draft).xer.4447835","2608-EBA_PAA_8.0 (draft).xer.3044309","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.3959",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14534","8606686","2608-EBA_PAA_8.0 (draft).xer.4447835","2608-EBA_PAA_8.0 (draft).xer.3044336","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.3959",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14535","8606692","2608-EBA_PAA_8.0 (draft).xer.1617823","2608-EBA_PAA_8.0 (draft).xer.3044323","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14536","8606693","2608-EBA_PAA_8.0 (draft).xer.1617823","2608-EBA_PAA_8.0 (draft).xer.3044324","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14537","8606694","2608-EBA_PAA_8.0 (draft).xer.1617823","2608-EBA_PAA_8.0 (draft).xer.3044325","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14538","8606695","2608-EBA_PAA_8.0 (draft).xer.1617823","2608-EBA_PAA_8.0 (draft).xer.3044291","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14539","8606696","2608-EBA_PAA_8.0 (draft).xer.1617823","2608-EBA_PAA_8.0 (draft).xer.3044287","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14540","8606697","2608-EBA_PAA_8.0 (draft).xer.4427948","2608-EBA_PAA_8.0 (draft).xer.3044334","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14541","8606698","2608-EBA_PAA_8.0 (draft).xer.1616166","2608-EBA_PAA_8.0 (draft).xer.3044334","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14542","8606699","2608-EBA_PAA_8.0 (draft).xer.1620383","2608-EBA_PAA_8.0 (draft).xer.3044334","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14543","8606700","2608-EBA_PAA_8.0 (draft).xer.4447835","2608-EBA_PAA_8.0 (draft).xer.3044334","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.3959",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14544","8606701","2608-EBA_PAA_8.0 (draft).xer.4447835","2608-EBA_PAA_8.0 (draft).xer.3044335","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.3959",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14545","8606702","2608-EBA_PAA_8.0 (draft).xer.4427961","2608-EBA_PAA_8.0 (draft).xer.3044335","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14546","8606703","2608-EBA_PAA_8.0 (draft).xer.4427962","2608-EBA_PAA_8.0 (draft).xer.3044335","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14547","8606704","2608-EBA_PAA_8.0 (draft).xer.4427948","2608-EBA_PAA_8.0 (draft).xer.3044335","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14548","8606706","2608-EBA_PAA_8.0 (draft).xer.4447835","2608-EBA_PAA_8.0 (draft).xer.3044328","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.3959",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14549","8606707","2608-EBA_PAA_8.0 (draft).xer.1617823","2608-EBA_PAA_8.0 (draft).xer.3044332","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14550","8606708","2608-EBA_PAA_8.0 (draft).xer.1617823","2608-EBA_PAA_8.0 (draft).xer.3044331","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14551","8606710","2608-EBA_PAA_8.0 (draft).xer.4447266","2608-EBA_PAA_8.0 (draft).xer.4623782","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14552","8606711","2608-EBA_PAA_8.0 (draft).xer.2278454","2608-EBA_PAA_8.0 (draft).xer.4785174","PR_SS","TK_COMPLETE","TK_COMPLETE","TT_Mile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalSuccessor"
"14553","8606712","2608-EBA_PAA_8.0 (draft).xer.4447259","2608-EBA_PAA_8.0 (draft).xer.4785174","PR_FF","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2392",,,"","",,,"","Historical","HistoricalSuccessor"
"14554","8606713","2608-EBA_PAA_8.0 (draft).xer.2278454","2608-EBA_PAA_8.0 (draft).xer.4785175","PR_SS","TK_COMPLETE","TK_ACTIVE","TT_Mile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"14555","8606714","2608-EBA_PAA_8.0 (draft).xer.4447951","2608-EBA_PAA_8.0 (draft).xer.4785175","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_FinMile","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.3959",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14556","8606715","2608-EBA_PAA_8.0 (draft).xer.4447266","2608-EBA_PAA_8.0 (draft).xer.4623783","PR_FF","TK_NOTSTART","TK_ACTIVE","TT_Task","TT_LOE","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Unsupported","UnsupportedActivityType"
"14557","8606723","2608-EBA_PAA_8.0 (draft).xer.4053205","2608-EBA_PAA_8.0 (draft).xer.1620173","PR_FS","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.6678","2/10/2026 5:00:00 pm","5/10/2026 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRemainingRelationship"
"14558","8606725","2608-EBA_PAA_8.0 (draft).xer.1620121","2608-EBA_PAA_8.0 (draft).xer.1620120","PR_FS","TK_NOTSTART","TK_ACTIVE","TT_Task","TT_Task","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.2391","15/10/2026 5:00:00 pm","19/10/2026 8:00:00 am","reend_date","restart_date","8","0","0","Calculated","CalculatedRetainedRemainingRelationship"
"14559","8606747","2608-EBA_PAA_8.0 (draft).xer.4221626","2608-EBA_PAA_8.0 (draft).xer.4582172","PR_FS","TK_COMPLETE","TK_COMPLETE","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.2391",,,"","",,,"","Historical","HistoricalSuccessor"
"14560","8606752","2608-EBA_PAA_8.0 (draft).xer.4785177","2608-EBA_PAA_8.0 (draft).xer.4484481","PR_FS","TK_COMPLETE","TK_NOTSTART","TT_Task","TT_Task","RetainedLogic",,"rcal_Predecessor","","2608-EBA_PAA_8.0 (draft).xer.961",,,"","",,,"","Historical","HistoricalFixedPredecessor"
"14561","8606756","2608-EBA_PAA_8.0 (draft).xer.4582070","2608-EBA_PAA_8.0 (draft).xer.3203811","PR_FF","TK_NOTSTART","TK_NOTSTART","TT_Task","TT_FinMile","RetainedLogic","0","rcal_Predecessor","NotRequired","2608-EBA_PAA_8.0 (draft).xer.961","12/10/2026 5:00:00 pm","12/10/2026 5:00:00 pm","reend_date","reend_date","8","0","0","Calculated","CalculatedRemainingRelationship"
