Case,Type,PredecessorStatus,SuccessorStatus,RequestedMode,ResolvedMode,LagHours,Classification,Reason,Hours,Days,ExportedFreeFloat,PredecessorField,PredecessorEndpoint,SuccessorField,SuccessorEndpoint,PredecessorType,SuccessorType,PredecessorActualStart,SuccessorActualStart,PredecessorRemainingHours,SuccessorRemainingHours,DataDate,ExpectedReason,Message
"PR_SF/TK_Active/TK_Complete/TT_Task/predecessor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_Task/successor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_Rsrc/predecessor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Rsrc","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_Rsrc/successor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Task","TT_Rsrc","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_Mile/predecessor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Mile","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_Mile/successor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Task","TT_Mile","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_FinMile/predecessor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_FinMile","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_FinMile/successor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Task","TT_FinMile","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_LOE/predecessor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_LOE","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_LOE/successor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Task","TT_LOE","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_WBS/predecessor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_WBS","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_WBS/successor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Task","TT_WBS","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_Unknown/predecessor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Unknown","TT_Task","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Active/TK_Complete/TT_Unknown/successor","PR_SF","TK_ACTIVE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Task","TT_Unknown","2026-01-01 08:00","2026-01-01 08:00","8","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
"PR_SF/TK_Complete/TK_NotStart/TT_Task/predecessor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_Task/successor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_Rsrc/predecessor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Rsrc","TT_Task","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_Rsrc/successor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_Rsrc","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_Mile/predecessor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Mile","TT_Task","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_Mile/successor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_Mile","2026-01-01 08:00","","0","0","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_FinMile/predecessor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_FinMile","TT_Task","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_FinMile/successor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_FinMile","2026-01-01 08:00","","0","0","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_LOE/predecessor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_LOE","TT_Task","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_LOE/successor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_LOE","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_WBS/predecessor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_WBS","TT_Task","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_WBS/successor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_WBS","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_Unknown/predecessor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Unknown","TT_Task","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_NotStart/TT_Unknown/successor","PR_SF","TK_COMPLETE","TK_NOTSTART","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_Unknown","2026-01-01 08:00","","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_Task/predecessor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_Task/successor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_Rsrc/predecessor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Rsrc","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_Rsrc/successor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_Rsrc","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_Mile/predecessor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Mile","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_Mile/successor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_Mile","2026-01-01 08:00","2026-01-01 08:00","0","0","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_FinMile/predecessor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_FinMile","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_FinMile/successor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_FinMile","2026-01-01 08:00","2026-01-01 08:00","0","0","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_LOE/predecessor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_LOE","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_LOE/successor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_LOE","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_WBS/predecessor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_WBS","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_WBS/successor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_WBS","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_Unknown/predecessor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Unknown","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Active/TT_Unknown/successor","PR_SF","TK_COMPLETE","TK_ACTIVE","RetainedLogic","RetainedLogic","0","Historical","HistoricalFixedPredecessor","","","","","","","","TT_Task","TT_Unknown","2026-01-01 08:00","2026-01-01 08:00","0","8","2026-01-02 17:00","HistoricalFixedPredecessor","There is no movable remaining predecessor event. A fixed historical release or unexpired lag may still affect the successor."
"PR_SF/TK_Complete/TK_Complete/TT_Task/predecessor","PR_SF","TK_COMPLETE","TK_COMPLETE","RetainedLogic","RetainedLogic","0","Historical","HistoricalSuccessor","","","","","","","","TT_Task","TT_Task","2026-01-01 08:00","2026-01-01 08:00","0","0","2026-01-02 17:00","HistoricalSuccessor","The successor is complete; there is no remaining successor event for this metric."
